code;libelle français;libelle anglais
COM-24002;"Agonac";"undefined"
COM-24004;"Ajat";"undefined"
COM-24005;"Alles-sur-Dordogne";"undefined"
COM-24006;"Allas-les-Mines";"undefined"
COM-24007;"Allemans";"undefined"
COM-24008;"Angoisse";"undefined"
COM-24009;"Anlhiac";"undefined"
COM-24010;"Annesse-et-Beaulieu";"undefined"
COM-24011;"Antonne-et-Trigonant";"undefined"
COM-24012;"Archignac";"undefined"
COM-24014;"Aubas";"undefined"
COM-24015;"Audrix";"undefined"
COM-24016;"Augignac";"undefined"
COM-24018;"Auriac-du-Périgord";"undefined"
COM-24019;"Azerat";"undefined"
COM-24020;"La Bachellerie";"undefined"
COM-24021;"Badefols-d'Ans";"undefined"
COM-24022;"Badefols-sur-Dordogne";"undefined"
COM-24023;"Baneuil";"undefined"
COM-24024;"Bardou";"undefined"
COM-24025;"Bars";"undefined"
COM-24026;"Bassillac et Auberoche";"undefined"
COM-24027;"Bayac";"undefined"
COM-24028;"Beaumontois en Périgord";"undefined"
COM-24029;"Beaupouyet";"undefined"
COM-24030;"Beauregard-de-Terrasson";"undefined"
COM-24031;"Beauregard-et-Bassac";"undefined"
COM-24032;"Beauronne";"undefined"
COM-24034;"Beleymas";"undefined"
COM-24035;"Pays de Belvès";"undefined"
COM-24036;"Berbiguières";"undefined"
COM-24037;"Bergerac";"undefined"
COM-24038;"Bertric-Burée";"undefined"
COM-24039;"Besse";"undefined"
COM-24040;"Beynac-et-Cazenac";"undefined"
COM-24042;"Biras";"undefined"
COM-24043;"Biron";"undefined"
COM-24045;"Boisse";"undefined"
COM-24046;"Boisseuilh";"undefined"
COM-24048;"Bonneville-et-Saint-Avit-de-Fumadières";"undefined"
COM-24050;"Borrèze";"undefined"
COM-24051;"Bosset";"undefined"
COM-24052;"Bouillac";"undefined"
COM-24053;"Boulazac Isle Manoire";"undefined"
COM-24054;"Bouniagues";"undefined"
COM-24055;"Bourdeilles";"undefined"
COM-24056;"Le Bourdeix";"undefined"
COM-24057;"Bourg-des-Maisons";"undefined"
COM-24058;"Bourg-du-Bost";"undefined"
COM-24059;"Bourgnac";"undefined"
COM-24060;"Bourniquel";"undefined"
COM-24061;"Bourrou";"undefined"
COM-24062;"Bouteilles-Saint-Sébastien";"undefined"
COM-24063;"Bouzic";"undefined"
COM-24064;"Brantôme en Périgord";"undefined"
COM-24066;"Brouchaud";"undefined"
COM-24067;"Le Bugue";"undefined"
COM-24068;"Le Buisson-de-Cadouin";"undefined"
COM-24069;"Bussac";"undefined"
COM-24070;"Busserolles";"undefined"
COM-24071;"Bussière-Badil";"undefined"
COM-24073;"Calès";"undefined"
COM-24074;"Calviac-en-Périgord";"undefined"
COM-24075;"Campagnac-lès-Quercy";"undefined"
COM-24076;"Campagne";"undefined"
COM-24077;"Campsegret";"undefined"
COM-24080;"Capdrot";"undefined"
COM-24081;"Carlux";"undefined"
COM-24082;"Carsac-Aillac";"undefined"
COM-24083;"Carsac-de-Gurson";"undefined"
COM-24084;"Carves";"undefined"
COM-24085;"La Cassagne";"undefined"
COM-24086;"Castelnaud-la-Chapelle";"undefined"
COM-24087;"Castels et Bézenac";"undefined"
COM-24088;"Cause-de-Clérans";"undefined"
COM-24090;"Celles";"undefined"
COM-24091;"Cénac-et-Saint-Julien";"undefined"
COM-24094;"Chalagnac";"undefined"
COM-24095;"Chalais";"undefined"
COM-24096;"Champagnac-de-Belair";"undefined"
COM-24097;"Champagne-et-Fontaine";"undefined"
COM-24098;"Champcevinel";"undefined"
COM-24100;"Champniers-et-Reilhac";"undefined"
COM-24101;"Champs-Romain";"undefined"
COM-24102;"Chancelade";"undefined"
COM-24104;"Chantérac";"undefined"
COM-24105;"Chapdeuil";"undefined"
COM-24106;"La Chapelle-Aubareil";"undefined"
COM-24107;"La Chapelle-Faucher";"undefined"
COM-24108;"La Chapelle-Gonaguet";"undefined"
COM-24109;"La Chapelle-Grésignac";"undefined"
COM-24110;"La Chapelle-Montabourlet";"undefined"
COM-24111;"La Chapelle-Montmoreau";"undefined"
COM-24113;"La Chapelle-Saint-Jean";"undefined"
COM-24114;"Chassaignes";"undefined"
COM-24115;"Château-l'Évêque";"undefined"
COM-24116;"Châtres";"undefined"
COM-24117;"Les Coteaux Périgourdins";"undefined"
COM-24119;"Cherval";"undefined"
COM-24120;"Cherveix-Cubas";"undefined"
COM-24121;"Chourgnac";"undefined"
COM-24122;"Cladech";"undefined"
COM-24123;"Clermont-de-Beauregard";"undefined"
COM-24124;"Clermont-d'Excideuil";"undefined"
COM-24126;"Colombier";"undefined"
COM-24128;"Comberanche-et-Épeluche";"undefined"
COM-24129;"Condat-sur-Trincou";"undefined"
COM-24130;"Condat-sur-Vézère";"undefined"
COM-24131;"Connezac";"undefined"
COM-24132;"Conne-de-Labarde";"undefined"
COM-24133;"La Coquille";"undefined"
COM-24134;"Corgnac-sur-l'Isle";"undefined"
COM-24135;"Cornille";"undefined"
COM-24136;"Coubjours";"undefined"
COM-24137;"Coulaures";"undefined"
COM-24138;"Coulounieix-Chamiers";"undefined"
COM-24139;"Coursac";"undefined"
COM-24140;"Cours-de-Pile";"undefined"
COM-24141;"Coutures";"undefined"
COM-24142;"Coux et Bigaroque-Mouzens";"undefined"
COM-24143;"Couze-et-Saint-Front";"undefined"
COM-24144;"Creyssac";"undefined"
COM-24145;"Creysse";"undefined"
COM-24146;"Creyssensac-et-Pissot";"undefined"
COM-24147;"Cubjac-Auvézère-Val d'Ans";"undefined"
COM-24148;"Cunèges";"undefined"
COM-24150;"Daglan";"undefined"
COM-24151;"Doissat";"undefined"
COM-24152;"Domme";"undefined"
COM-24153;"La Dornac";"undefined"
COM-24154;"Douchapt";"undefined"
COM-24155;"Douville";"undefined"
COM-24156;"La Douze";"undefined"
COM-24157;"Douzillac";"undefined"
COM-24158;"Dussac";"undefined"
COM-24159;"Échourgnac";"undefined"
COM-24160;"Église-Neuve-de-Vergt";"undefined"
COM-24161;"Église-Neuve-d'Issac";"undefined"
COM-24162;"Escoire";"undefined"
COM-24163;"Étouars";"undefined"
COM-24164;"Excideuil";"undefined"
COM-24165;"Eygurande-et-Gardedeuil";"undefined"
COM-24167;"Eymet";"undefined"
COM-24168;"Plaisance";"undefined"
COM-24171;"Eyzerac";"undefined"
COM-24172;"Les Eyzies";"undefined"
COM-24174;"Fanlac";"undefined"
COM-24175;"Les Farges";"undefined"
COM-24176;"Faurilles";"undefined"
COM-24177;"Faux";"undefined"
COM-24179;"La Feuillade";"undefined"
COM-24180;"Firbeix";"undefined"
COM-24182;"Le Fleix";"undefined"
COM-24183;"Fleurac";"undefined"
COM-24184;"Florimont-Gaumier";"undefined"
COM-24186;"Fonroque";"undefined"
COM-24188;"Fossemagne";"undefined"
COM-24189;"Fougueyrolles";"undefined"
COM-24190;"Fouleix";"undefined"
COM-24191;"Fraisse";"undefined"
COM-24192;"Gabillou";"undefined"
COM-24193;"Gageac-et-Rouillac";"undefined"
COM-24194;"Gardonne";"undefined"
COM-24195;"Gaugeac";"undefined"
COM-24196;"Génis";"undefined"
COM-24197;"Ginestet";"undefined"
COM-24199;"Gout-Rossignol";"undefined"
COM-24200;"Grand-Brassac";"undefined"
COM-24202;"Granges-d'Ans";"undefined"
COM-24205;"Grignols";"undefined"
COM-24206;"Grives";"undefined"
COM-24207;"Groléjac";"undefined"
COM-24208;"Grun-Bordas";"undefined"
COM-24209;"Hautefaye";"undefined"
COM-24210;"Hautefort";"undefined"
COM-24211;"Issac";"undefined"
COM-24212;"Issigeac";"undefined"
COM-24213;"Jaure";"undefined"
COM-24214;"Javerlhac-et-la-Chapelle-Saint-Robert";"undefined"
COM-24215;"Jayac";"undefined"
COM-24216;"La Jemaye-Ponteyraud";"undefined"
COM-24217;"Journiac";"undefined"
COM-24218;"Jumilhac-le-Grand";"undefined"
COM-24220;"Lacropte";"undefined"
COM-24221;"Rudeau-Ladosse";"undefined"
COM-24222;"La Force";"undefined"
COM-24223;"Lalinde";"undefined"
COM-24224;"Lamonzie-Montastruc";"undefined"
COM-24225;"Lamonzie-Saint-Martin";"undefined"
COM-24226;"Lamothe-Montravel";"undefined"
COM-24227;"Lanouaille";"undefined"
COM-24228;"Lanquais";"undefined"
COM-24229;"Le Lardin-Saint-Lazare";"undefined"
COM-24230;"Larzac";"undefined"
COM-24231;"Lavalade";"undefined"
COM-24232;"Lavaur";"undefined"
COM-24234;"Les Lèches";"undefined"
COM-24236;"Léguillac-de-l'Auche";"undefined"
COM-24237;"Lembras";"undefined"
COM-24238;"Lempzours";"undefined"
COM-24240;"Limeuil";"undefined"
COM-24241;"Limeyrat";"undefined"
COM-24242;"Liorac-sur-Louyre";"undefined"
COM-24243;"Lisle";"undefined"
COM-24244;"Lolme";"undefined"
COM-24245;"Loubejac";"undefined"
COM-24246;"Lunas";"undefined"
COM-24247;"Lusignac";"undefined"
COM-24248;"Lussas-et-Nontronneau";"undefined"
COM-24251;"Manzac-sur-Vern";"undefined"
COM-24252;"Marcillac-Saint-Quentin";"undefined"
COM-24253;"Mareuil en Périgord";"undefined"
COM-24254;"Marnac";"undefined"
COM-24255;"Marquay";"undefined"
COM-24256;"Marsac-sur-l'Isle";"undefined"
COM-24257;"Marsalès";"undefined"
COM-24259;"Eyraud-Crempse-Maurens";"undefined"
COM-24260;"Mauzac-et-Grand-Castang";"undefined"
COM-24261;"Mauzens-et-Miremont";"undefined"
COM-24262;"Mayac";"undefined"
COM-24263;"Mazeyrolles";"undefined"
COM-24264;"Ménesplet";"undefined"
COM-24266;"Mensignac";"undefined"
COM-24267;"Mescoules";"undefined"
COM-24268;"Meyrals";"undefined"
COM-24269;"Mialet";"undefined"
COM-24271;"Milhac-de-Nontron";"undefined"
COM-24272;"Minzac";"undefined"
COM-24273;"Molières";"undefined"
COM-24274;"Monbazillac";"undefined"
COM-24276;"Monestier";"undefined"
COM-24277;"Monfaucon";"undefined"
COM-24278;"Monmadalès";"undefined"
COM-24279;"Monmarvès";"undefined"
COM-24280;"Monpazier";"undefined"
COM-24281;"Monsac";"undefined"
COM-24282;"Monsaguel";"undefined"
COM-24284;"Montagnac-d'Auberoche";"undefined"
COM-24285;"Montagnac-la-Crempse";"undefined"
COM-24286;"Montagrier";"undefined"
COM-24287;"Montaut";"undefined"
COM-24288;"Montazeau";"undefined"
COM-24289;"Montcaret";"undefined"
COM-24290;"Montferrand-du-Périgord";"undefined"
COM-24291;"Montignac-Lascaux";"undefined"
COM-24292;"Montpeyroux";"undefined"
COM-24293;"Monplaisant";"undefined"
COM-24294;"Montpon-Ménestérol";"undefined"
COM-24295;"Montrem";"undefined"
COM-24296;"Mouleydier";"undefined"
COM-24297;"Moulin-Neuf";"undefined"
COM-24299;"Mussidan";"undefined"
COM-24300;"Nabirat";"undefined"
COM-24301;"Nadaillac";"undefined"
COM-24302;"Nailhac";"undefined"
COM-24303;"Nanteuil-Auriac-de-Bourzac";"undefined"
COM-24304;"Nantheuil";"undefined"
COM-24305;"Nanthiat";"undefined"
COM-24306;"Nastringues";"undefined"
COM-24307;"Naussannes";"undefined"
COM-24308;"Négrondes";"undefined"
COM-24309;"Neuvic";"undefined"
COM-24311;"Nontron";"undefined"
COM-24312;"Sanilhac";"undefined"
COM-24313;"Orliac";"undefined"
COM-24316;"Parcoul-Chenaud";"undefined"
COM-24317;"Paulin";"undefined"
COM-24318;"Paunat";"undefined"
COM-24319;"Paussac-et-Saint-Vivien";"undefined"
COM-24320;"Payzac";"undefined"
COM-24321;"Pazayac";"undefined"
COM-24322;"Périgueux";"undefined"
COM-24323;"Petit-Bersac";"undefined"
COM-24324;"Peyrignac";"undefined"
COM-24325;"Pechs-de-l'Espérance";"undefined"
COM-24326;"Peyzac-le-Moustier";"undefined"
COM-24327;"Pezuls";"undefined"
COM-24328;"Piégut-Pluviers";"undefined"
COM-24329;"Le Pizou";"undefined"
COM-24330;"Plazac";"undefined"
COM-24331;"Pomport";"undefined"
COM-24334;"Pontours";"undefined"
COM-24335;"Port-Sainte-Foy-et-Ponchapt";"undefined"
COM-24336;"Prats-de-Carlux";"undefined"
COM-24337;"Prats-du-Périgord";"undefined"
COM-24338;"Pressignac-Vicq";"undefined"
COM-24339;"Preyssac-d'Excideuil";"undefined"
COM-24340;"Prigonrieux";"undefined"
COM-24341;"Proissans";"undefined"
COM-24345;"Queyssac";"undefined"
COM-24346;"Quinsac";"undefined"
COM-24347;"Rampieux";"undefined"
COM-24348;"Razac-d'Eymet";"undefined"
COM-24349;"Razac-de-Saussignac";"undefined"
COM-24350;"Razac-sur-l'Isle";"undefined"
COM-24351;"Ribagnac";"undefined"
COM-24352;"Ribérac";"undefined"
COM-24353;"La Rochebeaucourt-et-Argentine";"undefined"
COM-24354;"La Roche-Chalais";"undefined"
COM-24355;"La Roque-Gageac";"undefined"
COM-24356;"Rouffignac-Saint-Cernin-de-Reilhac";"undefined"
COM-24357;"Rouffignac-de-Sigoulès";"undefined"
COM-24359;"Sadillac";"undefined"
COM-24360;"Sagelat";"undefined"
COM-24361;"Saint-Agne";"undefined"
COM-24362;"Val de Louyre et Caudeau";"undefined"
COM-24364;"Coly-Saint-Amand";"undefined"
COM-24365;"Saint-Amand-de-Vergt";"undefined"
COM-24366;"Saint-André-d'Allas";"undefined"
COM-24367;"Saint-André-de-Double";"undefined"
COM-24370;"Saint-Antoine-de-Breuilh";"undefined"
COM-24371;"Saint-Aquilin";"undefined"
COM-24372;"Saint-Astier";"undefined"
COM-24373;"Saint-Aubin-de-Cadelech";"undefined"
COM-24374;"Saint-Aubin-de-Lanquais";"undefined"
COM-24375;"Saint-Aubin-de-Nabirat";"undefined"
COM-24376;"Saint Aulaye-Puymangou";"undefined"
COM-24377;"Saint-Avit-de-Vialard";"undefined"
COM-24378;"Saint-Avit-Rivière";"undefined"
COM-24379;"Saint-Avit-Sénieur";"undefined"
COM-24380;"Saint-Barthélemy-de-Bellegarde";"undefined"
COM-24381;"Saint-Barthélemy-de-Bussière";"undefined"
COM-24382;"Saint-Capraise-de-Lalinde";"undefined"
COM-24383;"Saint-Capraise-d'Eymet";"undefined"
COM-24384;"Saint-Cassien";"undefined"
COM-24385;"Saint-Cernin-de-Labarde";"undefined"
COM-24386;"Saint-Cernin-de-l'Herm";"undefined"
COM-24388;"Saint-Chamassy";"undefined"
COM-24390;"Saint-Crépin-d'Auberoche";"undefined"
COM-24392;"Saint-Crépin-et-Carlucet";"undefined"
COM-24393;"Sainte-Croix";"undefined"
COM-24394;"Sainte-Croix-de-Mareuil";"undefined"
COM-24395;"Saint-Cybranet";"undefined"
COM-24396;"Saint-Cyprien";"undefined"
COM-24397;"Saint-Cyr-les-Champagnes";"undefined"
COM-24398;"Saint-Estèphe";"undefined"
COM-24399;"Saint-Étienne-de-Puycorbier";"undefined"
COM-24401;"Sainte-Eulalie-d'Ans";"undefined"
COM-24403;"Saint-Félix-de-Bourdeilles";"undefined"
COM-24404;"Saint-Félix-de-Reillac-et-Mortemart";"undefined"
COM-24405;"Saint-Félix-de-Villadeix";"undefined"
COM-24406;"Sainte-Foy-de-Belvès";"undefined"
COM-24407;"Sainte-Foy-de-Longas";"undefined"
COM-24408;"Saint-Front-d'Alemps";"undefined"
COM-24409;"Saint-Front-de-Pradoux";"undefined"
COM-24410;"Saint-Front-la-Rivière";"undefined"
COM-24411;"Saint-Front-sur-Nizonne";"undefined"
COM-24412;"Saint-Geniès";"undefined"
COM-24413;"Saint-Georges-Blancaneix";"undefined"
COM-24414;"Saint-Georges-de-Montclard";"undefined"
COM-24415;"Saint-Géraud-de-Corps";"undefined"
COM-24416;"Saint-Germain-de-Belvès";"undefined"
COM-24417;"Saint-Germain-des-Prés";"undefined"
COM-24418;"Saint-Germain-du-Salembre";"undefined"
COM-24419;"Saint-Germain-et-Mons";"undefined"
COM-24420;"Saint-Géry";"undefined"
COM-24421;"Saint-Geyrac";"undefined"
COM-24422;"Saint-Hilaire-d'Estissac";"undefined"
COM-24423;"Saint-Julien-Innocence-Eulalie";"undefined"
COM-24424;"Saint-Jean-d'Ataux";"undefined"
COM-24425;"Saint-Jean-de-Côle";"undefined"
COM-24426;"Saint-Jean-d'Estissac";"undefined"
COM-24428;"Saint-Jory-de-Chalais";"undefined"
COM-24429;"Saint-Jory-las-Bloux";"undefined"
COM-24432;"Saint-Julien-de-Lampon";"undefined"
COM-24434;"Saint-Just";"undefined"
COM-24436;"Saint-Laurent-des-Hommes";"undefined"
COM-24437;"Saint-Laurent-des-Vignes";"undefined"
COM-24438;"Saint-Laurent-la-Vallée";"undefined"
COM-24441;"Saint-Léon-d'Issigeac";"undefined"
COM-24442;"Saint-Léon-sur-l'Isle";"undefined"
COM-24443;"Saint-Léon-sur-Vézère";"undefined"
COM-24444;"Saint-Louis-en-l'Isle";"undefined"
COM-24445;"Saint-Marcel-du-Périgord";"undefined"
COM-24446;"Saint-Marcory";"undefined"
COM-24448;"Saint-Martial-d'Albarède";"undefined"
COM-24449;"Saint-Martial-d'Artenset";"undefined"
COM-24450;"Saint-Martial-de-Nabirat";"undefined"
COM-24451;"Saint-Martial-de-Valette";"undefined"
COM-25145;"Chazot";"undefined"
COM-24452;"Saint-Martial-Viveyrol";"undefined"
COM-25147;"Chemaudin et Vaux";"undefined"
COM-24453;"Saint-Martin-de-Fressengeas";"undefined"
COM-25148;"La Chenalotte";"undefined"
COM-24454;"Saint-Martin-de-Gurson";"undefined"
COM-25149;"Chenecey-Buillon";"undefined"
COM-24455;"Saint-Martin-de-Ribérac";"undefined"
COM-24456;"Saint-Martin-des-Combes";"undefined"
COM-25150;"Chevigney-sur-l'Ognon";"undefined"
COM-24457;"Saint-Martin-l'Astier";"undefined"
COM-25151;"Chevigney-lès-Vercel";"undefined"
COM-24458;"Saint-Martin-le-Pin";"undefined"
COM-24459;"Saint-Mayme-de-Péreyrol";"undefined"
COM-25152;"La Chevillotte";"undefined"
COM-24460;"Saint-Méard-de-Drône";"undefined"
COM-24461;"Saint-Méard-de-Gurçon";"undefined"
COM-25153;"Chevroz";"undefined"
COM-24462;"Saint-Médard-de-Mussidan";"undefined"
COM-25154;"Chouzelot";"undefined"
COM-24463;"Saint-Médard-d'Excideuil";"undefined"
COM-25155;"Cléron";"undefined"
COM-24464;"Saint-Mesmin";"undefined"
COM-25156;"Pays-de-Clerval";"undefined"
COM-24465;"Saint-Michel-de-Double";"undefined"
COM-25157;"La Cluse-et-Mijoux";"undefined"
COM-24466;"Saint-Michel-de-Montaigne";"undefined"
COM-25159;"Colombier-Fontaine";"undefined"
COM-24468;"Saint-Michel-de-Villadeix";"undefined"
COM-24470;"Sainte-Mondane";"undefined"
COM-25160;"Les Combes";"undefined"
COM-24471;"Sainte-Nathalène";"undefined"
COM-24472;"Saint-Nexans";"undefined"
COM-25161;"Consolation-Maisonnettes";"undefined"
COM-24473;"Sainte-Orse";"undefined"
COM-25162;"Corcelles-Ferrières";"undefined"
COM-24474;"Saint-Pancrace";"undefined"
COM-24476;"Saint-Pantaly-d'Excideuil";"undefined"
COM-25163;"Corcelle-Mieslot";"undefined"
COM-24477;"Saint-Pardoux-de-Drône";"undefined"
COM-24478;"Saint-Pardoux-et-Vielvic";"undefined"
COM-25164;"Corcondray";"undefined"
COM-24479;"Saint-Pardoux-la-Rivière";"undefined"
COM-25166;"Côtebrune";"undefined"
COM-24480;"Saint-Paul-de-Serre";"undefined"
COM-24481;"Saint-Paul-la-Roche";"undefined"
COM-25170;"Courcelles-lès-Montbéliard";"undefined"
COM-24482;"Saint-Paul-Lizonne";"undefined"
COM-24483;"Saint-Perdoux";"undefined"
COM-25171;"Courcelles";"undefined"
COM-24484;"Saint-Pierre-de-Chignac";"undefined"
COM-25172;"Courchapon";"undefined"
COM-24485;"Saint-Pierre-de-Côle";"undefined"
COM-24486;"Saint-Pierre-de-Frugie";"undefined"
COM-25173;"Cour-Saint-Maurice";"undefined"
COM-24487;"Saint-Pierre-d'Eyraud";"undefined"
COM-25174;"Courtefontaine";"undefined"
COM-24488;"Saint-Pompon";"undefined"
COM-24489;"Saint-Priest-les-Fougères";"undefined"
COM-25175;"Courtetain-et-Salans";"undefined"
COM-24490;"Saint Privat en Périgord";"undefined"
COM-24491;"Saint-Rabier";"undefined"
COM-25176;"Courvières";"undefined"
COM-24492;"Sainte-Radegonde";"undefined"
COM-24493;"Saint-Raphaël";"undefined"
COM-25177;"Crosey-le-Grand";"undefined"
COM-24494;"Saint-Rémy";"undefined"
COM-25178;"Crosey-le-Petit";"undefined"
COM-24495;"Saint-Romain-de-Monpazier";"undefined"
COM-24496;"Saint-Romain-et-Saint-Clément";"undefined"
COM-25179;"Le Crouzet";"undefined"
COM-24498;"Saint-Saud-Lacoussière";"undefined"
COM-24499;"Saint-Sauveur";"undefined"
COM-25180;"Crouzet-Migette";"undefined"
COM-24500;"Saint-Sauveur-Lalande";"undefined"
COM-24501;"Saint-Seurin-de-Prats";"undefined"
COM-25181;"Cubrial";"undefined"
COM-25182;"Cubry";"undefined"
COM-25183;"Cusance";"undefined"
COM-24502;"Saint-Séverin-d'Estissac";"undefined"
COM-24504;"Saint-Sulpice-de-Roumagnac";"undefined"
COM-25184;"Cuse-et-Adrisans";"undefined"
COM-24505;"Saint-Sulpice-d'Excideuil";"undefined"
COM-24507;"Sainte-Trie";"undefined"
COM-25185;"Cussey-sur-Lison";"undefined"
COM-24508;"Saint-Victor";"undefined"
COM-24509;"Saint-Vincent-de-Connezac";"undefined"
COM-25186;"Cussey-sur-l'Ognon";"undefined"
COM-24510;"Saint-Vincent-de-Cosse";"undefined"
COM-24511;"Saint-Vincent-Jalmoutiers";"undefined"
COM-25187;"Dambelin";"undefined"
COM-24512;"Saint-Vincent-le-Paluel";"undefined"
COM-24513;"Saint-Vincent-sur-l'Isle";"undefined"
COM-25188;"Dambenois";"undefined"
COM-24514;"Saint-Vivien";"undefined"
COM-24515;"Salagnac";"undefined"
COM-25189;"Dammartin-les-Templiers";"undefined"
COM-24516;"Salignac-Eyvigues";"undefined"
COM-24517;"Salles-de-Belvès";"undefined"
COM-25190;"Dampierre-les-Bois";"undefined"
COM-24518;"Salon";"undefined"
COM-24519;"Sarlande";"undefined"
COM-25191;"Dampierre-sur-le-Doubs";"undefined"
COM-24520;"Sarlat-la-Canéda";"undefined"
COM-24521;"Sarliac-sur-l'Isle";"undefined"
COM-25192;"Dampjoux";"undefined"
COM-24522;"Sarrazac";"undefined"
COM-25193;"Damprichard";"undefined"
COM-24523;"Saussignac";"undefined"
COM-24524;"Savignac-de-Miremont";"undefined"
COM-25194;"Dannemarie";"undefined"
COM-25195;"Dannemarie-sur-Crète";"undefined"
COM-25196;"Dasle";"undefined"
COM-25197;"Deluz";"undefined"
COM-24525;"Savignac-de-Nontron";"undefined"
COM-24526;"Savignac-Lédrier";"undefined"
COM-25198;"Désandans";"undefined"
COM-24527;"Savignac-les-Églises";"undefined"
COM-25199;"Déservillers";"undefined"
COM-24528;"Sceau-Saint-Angel";"undefined"
COM-24529;"Segonzac";"undefined"
COM-25200;"Devecey";"undefined"
COM-24531;"Sergeac";"undefined"
COM-26059;"Bouvante";"undefined"
COM-24532;"Serres-et-Montguyard";"undefined"
COM-26060;"Bouvières";"undefined"
COM-25201;"Dommartin";"undefined"
COM-24533;"Servanches";"undefined"
COM-26061;"Bren";"undefined"
COM-24534;"Sigoulès-et-Flaugeac";"undefined"
COM-25202;"Dompierre-les-Tilleuls";"undefined"
COM-26062;"Brette";"undefined"
COM-24535;"Simeyrols";"undefined"
COM-26063;"Buis-les-Baronnies";"undefined"
COM-25203;"Domprel";"undefined"
COM-24536;"Singleyrac";"undefined"
COM-26064;"Chabeuil";"undefined"
COM-24537;"Siorac-de-Ribérac";"undefined"
COM-25204;"Doubs";"undefined"
COM-26065;"Chabrillan";"undefined"
COM-24538;"Siorac-en-Périgord";"undefined"
COM-26066;"Le Chaffal";"undefined"
COM-25207;"Dung";"undefined"
COM-24540;"Sorges et Ligueux en Périgord";"undefined"
COM-26067;"Chalancon";"undefined"
COM-25208;"Durnes";"undefined"
COM-24541;"Soudat";"undefined"
COM-26068;"Le Chalon";"undefined"
COM-24542;"Soulaures";"undefined"
COM-26069;"Chamaloc";"undefined"
COM-25209;"Échay";"undefined"
COM-24543;"Sourzac";"undefined"
COM-26070;"Chamaret";"undefined"
COM-24544;"Tamniès";"undefined"
COM-25210;"Échenans";"undefined"
COM-26071;"Chanos-Curson";"undefined"
COM-24545;"Teillots";"undefined"
COM-26072;"Chantemerle-les-Blés";"undefined"
COM-25211;"Échevannes";"undefined"
COM-24546;"Temple-Laguyon";"undefined"
COM-26073;"Chantemerle-lès-Grignan";"undefined"
COM-24547;"Terrasson-Lavilledieu";"undefined"
COM-26074;"La Chapelle-en-Vercors";"undefined"
COM-25212;"École-Valentin";"undefined"
COM-24548;"Teyjat";"undefined"
COM-26075;"La Charce";"undefined"
COM-25213;"Les Écorces";"undefined"
COM-24549;"Thénac";"undefined"
COM-26076;"Charens";"undefined"
COM-26077;"Charmes-sur-l'Herbasse";"undefined"
COM-24550;"Thenon";"undefined"
COM-25214;"Écot";"undefined"
COM-26078;"Charols";"undefined"
COM-24551;"Thiviers";"undefined"
COM-26079;"Charpey";"undefined"
COM-24552;"Thonac";"undefined"
COM-25215;"L'Écouvotte";"undefined"
COM-26080;"Chastel-Arnaud";"undefined"
COM-24553;"Tocane-Saint-Apre";"undefined"
COM-26081;"Châteaudouble";"undefined"
COM-24554;"La Tour-Blanche-Cercles";"undefined"
COM-25216;"Écurcey";"undefined"
COM-26082;"Châteauneuf-de-Bordette";"undefined"
COM-24555;"Tourtoirac";"undefined"
COM-25217;"Émagny";"undefined"
COM-26083;"Châteauneuf-de-Galaure";"undefined"
COM-24557;"Trélissac";"undefined"
COM-26084;"Châteauneuf-sur-Isère";"undefined"
COM-24558;"Trémolat";"undefined"
COM-25218;"Épenouse";"undefined"
COM-26085;"Châteauneuf-du-Rhône";"undefined"
COM-24559;"Tursac";"undefined"
COM-24560;"Urval";"undefined"
COM-26086;"Châtillon-en-Diois";"undefined"
COM-25219;"Épenoy";"undefined"
COM-24562;"Vallereuil";"undefined"
COM-26087;"Châtillon-Saint-Jean";"undefined"
COM-24563;"Valojoulx";"undefined"
COM-26088;"Chatuzange-le-Goubet";"undefined"
COM-25220;"Épeugney";"undefined"
COM-24564;"Vanxains";"undefined"
COM-26089;"Chaudebonne";"undefined"
COM-24565;"Varaignes";"undefined"
COM-26090;"La Chaudière";"undefined"
COM-25221;"Esnans";"undefined"
COM-24566;"Varennes";"undefined"
COM-26091;"Chauvac-Laux-Montaux";"undefined"
COM-24567;"Vaunac";"undefined"
COM-26092;"Chavannes";"undefined"
COM-25222;"Étalans";"undefined"
COM-24568;"Vélines";"undefined"
COM-26093;"Clansayes";"undefined"
COM-24569;"Vendoire";"undefined"
COM-26094;"Claveyson";"undefined"
COM-25223;"Éternoz";"undefined"
COM-24570;"Verdon";"undefined"
COM-26095;"Cléon-d'Andran";"undefined"
COM-24571;"Vergt";"undefined"
COM-25224;"Étouvans";"undefined"
COM-26096;"Clérieux";"undefined"
COM-24572;"Vergt-de-Biron";"undefined"
COM-26097;"Cliousclat";"undefined"
COM-24573;"Verteillac";"undefined"
COM-25225;"Étrabonne";"undefined"
COM-26098;"Cobonne";"undefined"
COM-24574;"Veyrignac";"undefined"
COM-26099;"Colonzelle";"undefined"
COM-25226;"Étrappe";"undefined"
COM-24575;"Veyrines-de-Domme";"undefined"
COM-26100;"Combovin";"undefined"
COM-24576;"Veyrines-de-Vergt";"undefined"
COM-26101;"Comps";"undefined"
COM-25227;"Étray";"undefined"
COM-24577;"Vézac";"undefined"
COM-26102;"Condillac";"undefined"
COM-24580;"Villac";"undefined"
COM-25228;"Étupes";"undefined"
