code;libelle français;libelle anglais
EPCI-246000913;"Communauté de communes du Pays de Bray";"undefined"
EPCI-245600465;"Communauté de communes de Belle-Île-en-Mer";"undefined"
EPCI-246301097;"Communauté de communes Entre Dore et Allier";"undefined"
EPCI-246000129;"Communauté de communes du Liancourtois";"undefined"
EPCI-246600548;"Communauté de communes du Haut Vallespir";"undefined"
EPCI-246800205;"Communauté de communes de La Vallée de Saint-Amarin";"undefined"
EPCI-245701354;"Communauté de communes de L'Arc Mosellan";"undefined"
EPCI-246000921;"Communauté de communes des Pays d'Oise et d'Halatte";"undefined"
EPCI-245614383;"Communauté de communes Questembert Communauté";"undefined"
EPCI-246400337;"Communauté de communes de La Vallée d'Ossau";"undefined"
EPCI-246000376;"Communauté de communes du Clermontois";"undefined"
EPCI-245701362;"Communauté d'agglomération Portes de France-Thionville";"undefined"
EPCI-246100390;"Communauté de communes du Val d'Orne";"undefined"
EPCI-246800395;"Communauté de communes du Val d'Argent";"undefined"
EPCI-245614417;"Communauté de communes Roi Morvan Communauté";"undefined"
EPCI-246700306;"Communauté de communes de La Vallée de la Bruche";"undefined"
EPCI-246401756;"Communauté de communes Pays de Nay";"undefined"
EPCI-246000566;"Communauté de communes du Plateau Picard";"undefined"
EPCI-246900757;"Communauté de communes de La Vallée du Garon (CCVG)";"undefined"
EPCI-245701404;"Communauté de communes du Pays Haut Val d'Alzette";"undefined"
EPCI-246100663;"Communauté urbaine d'Alençon";"undefined"
EPCI-245614433;"Communauté de communes Pontivy Communauté";"undefined"
EPCI-246900765;"Communauté de communes du Pays de l'Ozon";"undefined"
EPCI-246500482;"Communauté de communes de La Haute-Bigorre";"undefined"
EPCI-246000582;"Communauté de communes des Sablons";"undefined"
EPCI-246700488;"Eurométropole de Strasbourg";"undefined"
EPCI-246200299;"Communauté d'agglomération d'Hénin-Carvin";"undefined"
EPCI-245801063;"Communauté de communes Loire et Allier";"undefined"
EPCI-246800445;"Communauté de communes du Centre du Haut-Rhin";"undefined"
EPCI-247000011;"Communauté d'agglomération de Vesoul";"undefined"
EPCI-246500573;"Communauté de communes Aure Louron";"undefined"
EPCI-247100589;"Communauté d'agglomération Le Grand Chalon";"undefined"
EPCI-246000707;"Communauté de communes du Vexin-Thelle";"undefined"
EPCI-246200364;"Communauté d'agglomération de Lens - Liévin";"undefined"
EPCI-247100639;"Communauté de communes de Marcigny";"undefined"
EPCI-246800494;"Communauté de communes du Pays de Rouffach, Vignobles et Châteaux";"undefined"
EPCI-246700744;"Communauté de communes des Portes de Rosheim";"undefined"
EPCI-247000367;"Communauté de communes des Combes";"undefined"
EPCI-245804406;"Communauté d'agglomération de Nevers";"undefined"
EPCI-246600282;"Communauté de communes Sud-Roussillon";"undefined"
EPCI-246200380;"Communauté de communes de La Terre des Deux Caps";"undefined"
EPCI-247100647;"Communauté de communes Bresse Nord Intercom'";"undefined"
EPCI-246000749;"Communauté de communes des Lisières de l'Oise";"undefined"
EPCI-247000623;"Communauté de communes des Quatre Rivières";"undefined"
EPCI-246700777;"Communauté de communes de La Vallée de Villé";"undefined"
EPCI-246800551;"Communauté de communes de La Vallée de Kaysersberg";"undefined"
EPCI-247300254;"Communauté de communes de Haute-Tarentaise";"undefined"
EPCI-246200729;"Communauté d'agglomération du Boulonnais";"undefined"
EPCI-247103765;"Communauté de communes Entre Saône et Grosne";"undefined"
EPCI-246600373;"Communauté de communes du Vallespir";"undefined"
EPCI-247000664;"Communauté de communes du Pays de Lure";"undefined"
EPCI-247300262;"Communauté de communes de Yenne";"undefined"
EPCI-246700843;"Communauté de communes de La Basse-Zorn";"undefined"
EPCI-246800569;"Communauté de communes de La Région de Guebwiller";"undefined"
EPCI-246000756;"Communauté de communes du Pays Noyonnais";"undefined"
EPCI-247103864;"Communauté de communes de Semur-en-Brionnais";"undefined"
EPCI-247000698;"Communauté de communes des Monts de Gy";"undefined"
EPCI-247300361;"Communauté de communes du Canton de La Chambre";"undefined"
EPCI-247400682;"Communauté de communes du Haut-Chablais";"undefined"
EPCI-246800577;"Communauté de communes du Pays de Ribeauvillé";"undefined"
EPCI-246600399;"Communauté de communes Pyrénées Cerdagne";"undefined"
EPCI-246700926;"Communauté de communes du Pays de Wissembourg";"undefined"
EPCI-247104094;"Communauté de communes Sud Côte Chalonnaise";"undefined"
EPCI-247400690;"Communauté de communes du Genevois";"undefined"
EPCI-247000706;"Communauté de communes du Pays Riolais";"undefined"
EPCI-247300452;"Communauté de communes Maurienne Galibier";"undefined"
EPCI-246800585;"Communauté de communes de La Vallée de Munster";"undefined"
EPCI-246700959;"Communauté de communes du Pays de la Zorn";"undefined"
EPCI-246600415;"Communauté de communes Roussillon-Conflent";"undefined"
EPCI-247200090;"Communauté de communes du Pays Sabolien";"undefined"
EPCI-247400724;"Communauté de communes du Pays Rochois";"undefined"
EPCI-247000714;"Communauté de communes du Pays de Villersexel";"undefined"
EPCI-247700065;"Communauté de communes du Pays de l'Ourcq";"undefined"
EPCI-247300528;"Communauté de communes Val Guiers";"undefined"
EPCI-246800676;"Communauté de communes de La Vallée de la Doller et du Soultzbach";"undefined"
EPCI-246700967;"Communauté de communes de Sélestat";"undefined"
EPCI-247000722;"Communauté de communes du Pays d'Héricourt";"undefined"
EPCI-247400740;"Communauté de communes Rumilly Terre de Savoie";"undefined"
EPCI-247200132;"Communauté urbaine Le Mans Métropole";"undefined"
EPCI-247700107;"Communauté de communes Pays de Montereau";"undefined"
EPCI-246600423;"Communauté de communes Agly Fenouillèdes";"undefined"
EPCI-247300668;"Communauté de communes du Lac d'Aiguebelette (CCLA)";"undefined"
EPCI-246800726;"Communauté d'agglomération Colmar Agglomération";"undefined"
EPCI-247000755;"Communauté de communes du Pays de Luxeuil";"undefined"
EPCI-247400773;"Communauté de communes des Sources du Lac d'Annecy";"undefined"
EPCI-246701064;"Communauté de communes de La Région de Molsheim-Mutzig";"undefined"
EPCI-247200348;"Communauté de communes du Pays Fléchois";"undefined"
EPCI-248100158;"Communauté de communes du Sor et de l'Agout";"undefined"
EPCI-247700339;"Communauté d'agglomération Val d'Europe Agglomération";"undefined"
EPCI-248100430;"Communauté d'agglomération de Castres Mazamet";"undefined"
EPCI-247300676;"Communauté de communes Porte de Maurienne";"undefined"
EPCI-246900575;"Communauté de communes de L'Est Lyonnais (CCEL)";"undefined"
EPCI-247000821;"Communauté de communes Rahin et Chérimont";"undefined"
EPCI-247600505;"Communauté de communes Campagne-de-Caux";"undefined"
EPCI-246701080;"Communauté de communes du Pays de Sainte-Odile";"undefined"
EPCI-247200421;"Communauté de communes du Sud Est Manceau";"undefined"
EPCI-247700594;"Communauté d'agglomération Marne et Gondoire";"undefined"
EPCI-247300817;"Communauté de communes Les Versants d'Aime";"undefined"
EPCI-248100497;"Communauté de communes Val 81";"undefined"
EPCI-246900625;"Communauté de communes du Pays de l'Arbresle (CCPA)";"undefined"
EPCI-247600588;"Communauté de communes des Villes Sœurs";"undefined"
EPCI-247700644;"Communauté de communes l'Orée de la Brie";"undefined"
EPCI-248300550;"Communauté de communes Cœur du Var";"undefined"
EPCI-247000854;"Communauté de communes des 1000 étangs";"undefined"
EPCI-247200447;"Communauté de communes Orée de Bercé - Belinois";"undefined"
EPCI-246701098;"Communauté de communes du Pays de Niederbronn-les-Bains";"undefined"
EPCI-248400053;"Communauté d'agglomération Ventoux-Comtat-Venaissin (COVE)";"undefined"
EPCI-248100737;"Communauté d'agglomération de L'Albigeois (C2A)";"undefined"
EPCI-247700701;"Communauté de communes Brie Nangissienne";"undefined"
EPCI-247600604;"Communauté de communes de Londinières";"undefined"
EPCI-247100290;"Communauté urbaine Le Creusot Montceau-les-Mines";"undefined"
EPCI-248100745;"Communauté de communes Thoré Montagne Noire";"undefined"
EPCI-247800550;"Communauté de communes du Pays Houdanais (CCPH)";"undefined"
EPCI-248500530;"Communauté de communes du Pays des Achards";"undefined"
EPCI-248500563;"Communauté de communes Vendée, Sèvre, Autise";"undefined"
EPCI-248500589;"Communauté d'agglomération La Roche-sur-Yon Agglomération";"undefined"
EPCI-247400047;"Communauté de communes de La Vallée Verte";"undefined"
EPCI-247600620;"Communauté de communes Yvetot Normandie";"undefined"
EPCI-246900724;"Communauté de communes des Vallons du Lyonnais (CCVL)";"undefined"
EPCI-247200629;"Communauté de communes du Val de Sarthe";"undefined"
EPCI-248400160;"Communauté de communes Aygues-Ouvèze en Provence (CCAOP)";"undefined"
EPCI-248500621;"Communauté de communes du Pays des Herbiers";"undefined"
EPCI-247600646;"Communauté de communes Caux - Austreberthe";"undefined"
EPCI-246900740;"Communauté de communes du Pays Mornantais (COPAMO)";"undefined"
EPCI-248900334;"Communauté d'agglomération du Grand Sénonais";"undefined"
EPCI-247200686;"Communauté de communes du Pays de l'Huisne Sarthoise";"undefined"
EPCI-248400236;"Communauté de communes Pays d'Orange en Provence";"undefined"
EPCI-247800584;"Communauté d'agglomération Versailles Grand Parc (CAVGP)";"undefined"
EPCI-248500662;"Communauté de communes du Pays de Mortagne";"undefined"
EPCI-247600729;"Communauté de communes Falaises du Talou";"undefined"
EPCI-247400112;"Communauté de communes du Pays de Cruseilles";"undefined"
EPCI-248900383;"Communauté de communes de L'Agglomération Migennoise";"undefined"
EPCI-248200016;"Communauté de communes des Deux Rives";"undefined"
EPCI-247300015;"Communauté de communes des Vallées d'Aigueblanche";"undefined"
EPCI-248600413;"Communauté d'agglomération Grand Châtellerault";"undefined"
EPCI-248400251;"Communauté d'agglomération du Grand Avignon (COGA)";"undefined"
EPCI-247600786;"Communauté d'agglomération de La Région Dieppoise";"undefined"
EPCI-247400567;"Communauté de communes Fier et Usses";"undefined"
EPCI-249500430;"Communauté de communes Sausseron Impressionnistes";"undefined"
EPCI-248600447;"Communauté de communes du Pays Loudunais";"undefined"
EPCI-248900524;"Communauté de communes de L'Aillantais en Bourgogne";"undefined"
EPCI-247800618;"Communauté de communes Cœur d'Yvelines";"undefined"
EPCI-248400285;"Communauté de communes Territoriale Sud-Luberon";"undefined"
EPCI-247700032;"Communauté de communes Moret Seine et Loing";"undefined"
EPCI-247400583;"Communauté de communes Arve et Salève";"undefined"
EPCI-249500455;"Communauté de communes de La Vallée de l'Oise et des Trois Forêts";"undefined"
EPCI-248700189;"Communauté de communes du Pays de Saint-Yrieix";"undefined"
EPCI-248200057;"Communauté de communes du Quercy Caussadais";"undefined"
EPCI-247400617;"Communauté de communes des Vallées de Thônes";"undefined"
EPCI-247700057;"Communauté d'agglomération Melun Val de Seine";"undefined"
EPCI-248400293;"Communauté d'agglomération des Sorgues du Comtat";"undefined"
EPCI-249740093;"Communauté d'agglomération Intercommunale de la Réunion Est (CIREST)";"undefined"
EPCI-247900798;"Communauté de communes du Thouarsais";"undefined"
EPCI-248900664;"Communauté de communes de La Vanne et du Pays d'Othe";"undefined"
EPCI-248719262;"Communauté de communes Gartempe - Saint-Pardoux";"undefined"
EPCI-249740101;"Communauté d'agglomération Territoire de la Côte Ouest (TCO)";"undefined"
EPCI-249500489;"Communauté de communes du Haut Val d'Oise";"undefined"
EPCI-247400666;"Communauté de communes des Quatre Rivières";"undefined"
EPCI-248400319;"Communauté de communes du Pays des Sorgues et des Monts de Vaucluse";"undefined"
EPCI-249740119;"Communauté d'agglomération Intercommunale du Nord de la Réunion (CINOR)";"undefined"
EPCI-248200065;"Communauté de communes de La Lomagne Tarn-et-Garonnaise";"undefined"
EPCI-248900748;"Communauté de communes du Gâtinais en Bourgogne";"undefined"
EPCI-249500513;"Communauté de communes du Vexin-Val de Seine";"undefined"
REG-44;"Grand Est";"undefined"
FRANCE-F;"France";"France"
EPCI-248400335;"Communauté de communes Vaison Ventoux";"undefined"
EPCI-249710047;"Communauté de communes de Marie-Galante";"undefined"
EPCI-248200099;"Communauté d'agglomération Grand Montauban";"undefined"
EPCI-248000499;"Communauté de communes du Val de Somme";"undefined"
EPCI-248900896;"Communauté de communes Yonne Nord";"undefined"
REG-52;"Pays de la Loire";"undefined"
EPCI-248719288;"Communauté de communes du Val de Vienne";"undefined"
EPCI-248500191;"Communauté de communes de L'Île de Noirmoutier";"undefined"
FRANCE-FM;"France métropolitaine";"Metropolitan France"
EPCI-249710062;"Communauté d'agglomération du Nord Basse-Terre";"undefined"
UU2020-00157;"Incheville";"undefined"
EPCI-248900938;"Communauté de communes du Jovinien";"undefined"
EPCI-248719312;"Communauté urbaine Limoges Métropole";"undefined"
EPCI-248500258;"Communauté de communes Océan Marais de Monts";"undefined"
REG-01;"Guadeloupe";"undefined"
REG-53;"Bretagne";"undefined"
EPCI-248200107;"Communauté de communes du Quercy Rouergue et des Gorges de l'Aveyron";"undefined"
EPCI-248500340;"Communauté de communes Pays de Chantonnay";"undefined"
UU2020-00158;"Gamaches";"undefined"
REG-02;"Martinique";"undefined"
EPCI-248719338;"Communauté de communes Briance-Combade";"undefined"
EPCI-249710070;"Communauté d'agglomération Grand Sud Caraïbe";"undefined"
REG-75;"Nouvelle-Aquitaine";"undefined"
EPCI-248000531;"Communauté d'agglomération Amiens Métropole";"undefined"
EPCI-249000241;"Communauté de communes du Sud Territoire";"undefined"
EPCI-248500415;"Communauté de communes du Pays de la Châtaigneraie";"undefined"
UU2020-00159;"Entre-deux-Guiers";"undefined"
REG-03;"Guyane";"undefined"
EPCI-248719353;"Communauté de communes des Portes de Vassivière";"undefined"
EPCI-248500464;"Communauté de communes du Pays de Pouzauges";"undefined"
REG-76;"Occitanie";"undefined"
REG-04;"La Réunion";"undefined"
UU2020-00160;"Sablons";"undefined"
EPCI-249100074;"Communauté de communes du Pays de Limours (CCPL)";"undefined"
EPCI-249720053;"Communauté d'agglomération de L'Espace Sud de la Martinique";"undefined"
EPCI-248300394;"Communauté d'agglomération Sud Sainte Baume";"undefined"
EPCI-248719361;"Communauté de communes de Noblat";"undefined"
UU2020-00254;"Montréjeau";"undefined"
UU2020-00161;"Arleux";"undefined"
EPCI-248000747;"Communauté de communes du Pays du Coquelicot";"undefined"
REG-84;"Auvergne-Rhône-Alpes";"undefined"
REG-11;"Île-de-France";"undefined"
EPCI-249100157;"Communauté de communes des Deux Vallées";"undefined"
UU2020-00255;"Descartes";"undefined"
UU2020-00267;"Carhaix-Plouguer";"undefined"
UU2020-00268;"Saint-Rambert-d'Albon";"undefined"
EPCI-249720061;"Communauté d'agglomération du Centre de la Martinique";"undefined"
REG-24;"Centre-Val de Loire";"undefined"
UU2020-00162;"Blangy-sur-Bresle";"undefined"
EPCI-249100546;"Communauté de communes du Val d'Essonne (CCVE)";"undefined"
UU2020-00256;"Chazelles-sur-Lyon";"undefined"
REG-93;"Provence-Alpes-Côte d'Azur";"undefined"
UU2020-00163;"Vayrac";"undefined"
UU2020-00257;"Chauffailles";"undefined"
EPCI-248300410;"Communauté de communes de La Vallée du Gapeau";"undefined"
EPCI-249730037;"Communauté de communes de L'Ouest Guyanais";"undefined"
UU2020-00164;"Saint-Georges-sur-Cher";"undefined"
EPCI-249100553;"Communauté de communes Entre Juine et Renarde (CCEJR)";"undefined"
UU2020-00165;"Seyssel";"undefined"
EPCI-248300493;"Communauté d'agglomération Dracénie Provence Verdon Agglomération";"undefined"
UU2020-00269;"Pontcharra";"undefined"
REG-27;"Bourgogne-Franche-Comté";"undefined"
UU2020-00463;"Persan-Beaumont-sur-Oise";"undefined"
REG-94;"Corse";"undefined"
EPCI-249100595;"Communauté de communes Le Dourdannais en Hurepoix (CCDH)";"undefined"
UU2020-00166;"Saint-Ouen-de-Thouberville";"undefined"
UU2020-00464;"Alençon";"undefined"
EPCI-249500109;"Communauté d'agglomération de Cergy-Pontoise";"undefined"
UU2020-00151;"Lécluse";"undefined"
UU2020-00361;"Le Grau-du-Roi";"undefined"
REG-28;"Normandie";"undefined"
UU2020-00362;"Clisson";"undefined"
UU2020-00167;"Châtenois-les-Forges";"undefined"
UU2020-00258;"Chagny";"undefined"
EPCI-249730045;"Communauté d'agglomération du Centre Littoral";"undefined"
UU2020-00465;"Sallanches";"undefined"
EPCI-248300543;"Métropole Toulon-Provence-Méditerranée";"undefined"
REG-32;"Hauts-de-France";"undefined"
UU2020-00653;"Genève (SUI)-Annemasse (partie française)";"undefined"
UU2020-00451;"Belleville-en-Beaujolais";"undefined"
UU2020-00270;"Digoin";"undefined"
UU2020-00152;"Olonzac";"undefined"
UU2020-00251;"Pontacq";"undefined"
UU2020-00259;"Castillon-la-Bataille";"undefined"
UU2020-00751;"Bayonne (partie française)";"undefined"
UU2020-00551;"Lunel";"undefined"
UU2020-00452;"Esch-sur-Alzette (LUX)-Villerupt (partie française)";"undefined"
UU2020-00260;"Aire-sur-l'Adour";"undefined"
EPCI-249730052;"Communauté de communes de L'Est Guyanais";"undefined"
UU2020-00351;"Brassac-les-Mines";"undefined"
UU2020-00252;"Plestin-les-Grèves";"undefined"
UU2020-00153;"Cussey-sur-l'Ognon";"undefined"
UU2020-00752;"Béthune";"undefined"
UU2020-00261;"Terrasson-Lavilledieu";"undefined"
EPCI-249740077;"Communauté d'agglomération CIVIS (Communauté Intercommunale des Villes Solidaires)";"undefined"
UU2020-01103;"Versonnex";"undefined"
UU2020-00453;"Le Pont-de-Beauvoisin";"undefined"
UU2020-00552;"Arles";"undefined"
UU2020-00352;"Montpon-Ménestérol";"undefined"
UU2020-00253;"Ivry-la-Bataille";"undefined"
UU2020-00154;"Aumale";"undefined"
UU2020-00262;"Raon-l'Étape";"undefined"
UU2020-00263;"Condé-en-Normandie";"undefined"
UU2020-00155;"Gouy-sous-Bellonne";"undefined"
UU2020-01104;"Châtillon-la-Palud";"undefined"
EPCI-249740085;"Communauté d'agglomération du Sud";"undefined"
UU2020-00264;"Beaucourt";"undefined"
UU2020-00454;"Honfleur";"undefined"
UU2020-00455;"Jœuf";"undefined"
UU2020-01105;"Chalamont";"undefined"
UU2020-00353;"Saint-Vallier";"undefined"
UU2020-00156;"Bessé-sur-Braye";"undefined"
UU2020-00753;"Saint-Étienne";"undefined"
UU2020-00265;"Le Malesherbois";"undefined"
UU2020-00456;"Redon";"undefined"
UU2020-00553;"Montélimar";"undefined"
UU2020-01117;"Villieu-Loyes-Mollon";"undefined"
UU2020-00754;"Avignon";"undefined"
UU2020-00354;"Épernon";"undefined"
UU2020-00457;"Saint-Laurent-de-la-Salanque";"undefined"
UU2020-00266;"Souppes-sur-Loing";"undefined"
UU2020-00554;"Mâcon";"undefined"
UU2020-00755;"Rouen";"undefined"
UU2020-00355;"Ézy-sur-Eure";"undefined"
UU2020-00458;"Marmande";"undefined"
UU2020-00555;"Bergerac";"undefined"
UU2020-00756;"Douai-Lens";"undefined"
UU2020-00356;"Saint-Lubin-des-Joncherets-Nonancourt";"undefined"
UU2020-00459;"Tournon-sur-Rhône";"undefined"
UU2020-00757;"Toulon";"undefined"
UU2020-00556;"Saint-Omer";"undefined"
UU2020-00357;"Gisors";"undefined"
UU2020-00460;"Saint-Dizier";"undefined"
UU2020-01118;"Péron";"undefined"
UU2020-01201;"Bâgé-Dommartin";"undefined"
UU2020-00758;"Toulouse";"undefined"
UU2020-00557;"Brive-la-Gaillarde";"undefined"
UU2020-00358;"Allevard";"undefined"
UU2020-01106;"Polliat";"undefined"
UU2020-00461;"Beaucaire";"undefined"
UU2020-00359;"Eu";"undefined"
UU2020-01202;"Béligneux";"undefined"
UU2020-00759;"Marseille-Aix-en-Provence";"undefined"
UU2020-00558;"Belfort";"undefined"
UU2020-01107;"Saint-Maurice-de-Gourdans";"undefined"
UU2020-01119;"Montrevel-en-Bresse";"undefined"
UU2020-00462;"Dinard";"undefined"
UU2020-00360;"Valserhône";"undefined"
UU2020-00760;"Lyon";"undefined"
UU2020-02104;"Braine";"undefined"
UU2020-01203;"Montréal-la-Cluse";"undefined"
UU2020-01120;"Replonges";"undefined"
UU2020-01108;"Buellas";"undefined"
UU2020-00559;"Vienne";"undefined"
UU2020-01204;"Lagnieu";"undefined"
UU2020-00851;"Paris";"undefined"
UU2020-01121;"Jujurieux";"undefined"
UU2020-02105;"Nesles-la-Montagne";"undefined"
UU2020-00651;"Montbéliard";"undefined"
UU2020-01205;"Divonne-les-Bains (partie française)";"undefined"
UU2020-01101;"Saint-Martin-du-Frêne";"undefined"
UU2020-01122;"Crozet";"undefined"
UU2020-00652;"Valence";"undefined"
UU2020-01301;"Belley";"undefined"
UU2020-01109;"Vonnas";"undefined"
UU2020-02106;"Marle";"undefined"
UU2020-02118;"Pinon";"undefined"
UU2020-01123;"Ceyzériat";"undefined"
UU2020-01302;"Meximieux";"undefined"
UU2020-01124;"Nantua";"undefined"
UU2020-01102;"Échenevex";"undefined"
UU2020-01303;"Ambérieu-en-Bugey";"undefined"
UU2020-02107;"Saint-Gobain";"undefined"
UU2020-02119;"Guise";"undefined"
UU2020-01110;"Pont-d'Ain";"undefined"
UU2020-01401;"Gex";"undefined"
UU2020-01125;"Pont-de-Vaux";"undefined"
UU2020-03102;"Bourbon-l'Archambault";"undefined"
UU2020-01111;"Culoz-Béon";"undefined"
UU2020-03103;"Dompierre-sur-Besbre";"undefined"
UU2020-01402;"Oyonnax";"undefined"
UU2020-02201;"Bohain-en-Vermandois";"undefined"
UU2020-02108;"Venizel";"undefined"
UU2020-01126;"Crottet-Pont-de-Veyle";"undefined"
UU2020-03104;"Varennes-sur-Allier";"undefined"
UU2020-01501;"Bourg-en-Bresse";"undefined"
UU2020-01127;"Saint-Didier-sur-Chalaronne-Thoissey";"undefined"
UU2020-02109;"Le Nouvion-en-Thiérache";"undefined"
UU2020-02202;"Charly-sur-Marne";"undefined"
UU2020-01112;"Loyettes";"undefined"
UU2020-01128;"Villars-les-Dombes";"undefined"
UU2020-03105;"Lapalisse";"undefined"
UU2020-02101;"Vailly-sur-Aisne";"undefined"
UU2020-01113;"Attignat";"undefined"
UU2020-01129;"Plateau d'Hauteville";"undefined"
UU2020-02110;"Villeneuve-sur-Aisne";"undefined"
UU2020-02203;"Hirson";"undefined"
UU2020-03106;"Saint-Germain-des-Fossés";"undefined"
UU2020-02102;"Sissonne";"undefined"
UU2020-01130;"Châtillon-sur-Chalaronne";"undefined"
UU2020-01114;"Feillens";"undefined"
UU2020-02111;"Montescourt-Lizerolles";"undefined"
UU2020-02301;"Villers-Cotterêts";"undefined"
UU2020-03201;"Saint-Pourçain-sur-Sioule";"undefined"
UU2020-02103;"La Ferté-Milon";"undefined"
UU2020-01115;"Saint-André-de-Corcy";"undefined"
UU2020-02112;"Fresnoy-le-Grand";"undefined"
UU2020-03202;"Gannat";"undefined"
UU2020-02302;"Chauny";"undefined"
UU2020-01116;"Montagnat";"undefined"
UU2020-02113;"Fère-en-Tardenois";"undefined"
UU2020-03203;"Commentry";"undefined"
UU2020-02401;"Château-Thierry";"undefined"
UU2020-03401;"Moulins";"undefined"
UU2020-02114;"Origny-Sainte-Benoite";"undefined"
UU2020-02402;"Tergnier";"undefined"
UU2020-03501;"Montluçon";"undefined"
UU2020-02403;"Laon";"undefined"
UU2020-02115;"Étreux";"undefined"
UU2020-03502;"Vichy";"undefined"
UU2020-02404;"Soissons";"undefined"
UU2020-02116;"Saint-Michel";"undefined"
UU2020-04101;"Aiglun";"undefined"
UU2020-02117;"Vervins";"undefined"
UU2020-02501;"Saint-Quentin";"undefined"
UU2020-04102;"Gréoux-les-Bains";"undefined"
UU2020-03101;"Néris-les-Bains";"undefined"
UU2020-04103;"Peyruis";"undefined"
UU2020-04104;"Volx";"undefined"
UU2020-04105;"Valensole";"undefined"
UU2020-04106;"Barcelonnette";"undefined"
UU2020-04107;"Les Mées";"undefined"
UU2020-04108;"Villeneuve";"undefined"
UU2020-04201;"Forcalquier";"undefined"
UU2020-04202;"Oraison";"undefined"
UU2020-05104;"Guillestre";"undefined"
UU2020-04203;"Château-Arnoux-Saint-Auban";"undefined"
UU2020-05105;"Veynes";"undefined"
UU2020-04204;"Sisteron";"undefined"
UU2020-05106;"Laragne-Montéglin";"undefined"
UU2020-04301;"Digne-les-Bains";"undefined"
UU2020-05201;"Embrun";"undefined"
UU2020-04401;"Manosque";"undefined"
UU2020-05301;"Briançon";"undefined"
UU2020-05101;"L'Argentière-la-Bessée";"undefined"
UU2020-05401;"Gap";"undefined"
UU2020-06501;"Menton-Monaco (partie française)";"undefined"
UU2020-05102;"Tallard";"undefined"
UU2020-06101;"Breil-sur-Roya";"undefined"
UU2020-06701;"Nice";"undefined"
UU2020-05103;"Chorges";"undefined"
UU2020-06102;"L'Escarène";"undefined"
UU2020-07101;"Lavilledieu";"undefined"
UU2020-07113;"Les Vans";"undefined"
UU2020-06103;"Saint-Martin-du-Var";"undefined"
UU2020-07114;"Ruoms";"undefined"
UU2020-07102;"Lamastre";"undefined"
UU2020-06104;"Roquebillière";"undefined"
UU2020-07201;"Bourg-Saint-Andéol";"undefined"
UU2020-07103;"Lalevade-d'Ardèche";"undefined"
UU2020-08202;"Fumay";"undefined"
UU2020-08203;"Bogny-sur-Meuse";"undefined"
UU2020-06105;"Saint-Vallier-de-Thiey";"undefined"
UU2020-07104;"Villeneuve-de-Berg";"undefined"
UU2020-07202;"La Voulte-sur-Rhône";"undefined"
UU2020-08204;"Revin";"undefined"
UU2020-06106;"Sospel";"undefined"
UU2020-07203;"Charmes-sur-Rhône";"undefined"
UU2020-07105;"Cruas";"undefined"
UU2020-08205;"Vrigne aux Bois";"undefined"
UU2020-06107;"Saint-Cézaire-sur-Siagne";"undefined"
UU2020-07301;"Privas";"undefined"
UU2020-07106;"Vallon-Pont-d'Arc";"undefined"
UU2020-08206;"Nouzonville";"undefined"
UU2020-07401;"Annonay";"undefined"
UU2020-06108;"Levens";"undefined"
UU2020-07107;"Le Cheylard";"undefined"
UU2020-07402;"Aubenas";"undefined"
UU2020-08207;"Givet";"undefined"
UU2020-07108;"Viviers";"undefined"
UU2020-08102;"Monthermé";"undefined"
UU2020-08208;"Rethel";"undefined"
UU2020-07109;"Chomérac";"undefined"
UU2020-08103;"Rocroi";"undefined"
UU2020-08401;"Sedan";"undefined"
UU2020-07110;"Peaugres";"undefined"
UU2020-08104;"Vireux-Wallerand";"undefined"
UU2020-08501;"Charleville-Mézières";"undefined"
UU2020-07111;"Saint-Julien-en-Saint-Alban";"undefined"
UU2020-08105;"Carignan";"undefined"
UU2020-09101;"Laroque-d'Olmes";"undefined"
UU2020-08106;"Vouziers";"undefined"
UU2020-07112;"Le Pouzin";"undefined"
UU2020-09106;"Saverdun";"undefined"
UU2020-09102;"Montgailhard";"undefined"
UU2020-08201;"Nouvion-sur-Meuse";"undefined"
UU2020-09201;"Tarascon-sur-Ariège";"undefined"
UU2020-09103;"Mirepoix";"undefined"
UU2020-10109;"Aix-Villemaur-Pâlis";"undefined"
UU2020-09104;"La Tour-du-Crieu";"undefined"
UU2020-09202;"Lavelanet";"undefined"
UU2020-10201;"Bar-sur-Aube";"undefined"
UU2020-09105;"Mazères";"undefined"
UU2020-09203;"Saint-Girons";"undefined"
UU2020-10202;"Nogent-sur-Seine";"undefined"
UU2020-11110;"Conques-sur-Orbiel";"undefined"
UU2020-09301;"Foix";"undefined"
UU2020-10301;"Romilly-sur-Seine";"undefined"
UU2020-11111;"Quillan";"undefined"
UU2020-10601;"Troyes";"undefined"
UU2020-11112;"Cuxac-d'Aude";"undefined"
UU2020-11302;"Limoux";"undefined"
UU2020-09401;"Pamiers";"undefined"
UU2020-11101;"Argeliers";"undefined"
UU2020-11303;"Castelnaudary";"undefined"
UU2020-11113;"Saint-Nazaire-d'Aude";"undefined"
UU2020-11102;"Canet";"undefined"
UU2020-12401;"Millau";"undefined"
UU2020-12402;"Rodez";"undefined"
UU2020-11114;"Espéraza";"undefined"
UU2020-11103;"Palaja";"undefined"
UU2020-11401;"Carcassonne";"undefined"
UU2020-10101;"Marigny-le-Châtel";"undefined"
UU2020-11201;"Gruissan";"undefined"
