code;libelle français;libelle anglais
DEP-58;"Nièvre";"undefined"
DEP-92;"Hauts-de-Seine";"undefined"
EPCI-200004802;"Communauté de communes du Pays de Fayence";"undefined"
EPCI-200000172;"Communauté de communes Faucigny-Glières";"undefined"
DEP-76;"Seine-Maritime";"undefined"
DEP-67;"Bas-Rhin";"undefined"
DEP-93;"Seine-Saint-Denis";"undefined"
EPCI-200007177;"Communauté de communes Pays de Nérondes";"undefined"
DEP-83;"Var";"undefined"
EPCI-200000438;"Communauté de communes du Pays de Pontchâteau Saint-Gildas-des-Bois";"undefined"
DEP-94;"Val-de-Marne";"undefined"
EPCI-200005932;"Communauté de communes des Portes de Sologne";"undefined"
EPCI-200010650;"Communauté d'agglomération du Grand Dole";"undefined"
DEP-84;"Vaucluse";"undefined"
DEP-95;"Val-d'Oise";"undefined"
EPCI-200000545;"Communauté de communes des Portes de Romilly-sur-Seine";"undefined"
EPCI-200010700;"Communauté d'agglomération Caux Seine Agglo";"undefined"
DEP-85;"Vendée";"undefined"
EPCI-200000628;"Communauté de communes Rhône Lez Provence";"undefined"
EPCI-200005957;"Communauté de communes de La Région de Rambervillers";"undefined"
EPCI-200011773;"Communauté d'agglomération Annemasse-Les Voirons-Agglomération";"undefined"
DEP-86;"Vienne";"undefined"
EPCI-200000800;"Communauté de communes Cœur de Sologne";"undefined"
EPCI-200011781;"Communauté de communes Portes du Berry entre Loire et Val d'Aubois";"undefined"
EPCI-200006682;"Communauté d'agglomération Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay";"undefined"
EPCI-200013050;"Communauté de communes Sauer-Pechelbronn";"undefined"
EPCI-200006716;"Communauté de communes du Nogentais";"undefined"
EPCI-200015162;"Communauté de communes de L'Oriente";"undefined"
EPCI-200006930;"Communauté de communes du Haut Allier Margeride";"undefined"
EPCI-200016905;"Communauté de communes du Pays de Lamastre";"undefined"
EPCI-200006971;"Communauté de communes du Perche";"undefined"
EPCI-200017341;"Communauté de communes Lodévois et Larzac";"undefined"
EPCI-200007052;"Communauté de communes de La Marche Berrichonne";"undefined"
EPCI-200017846;"Communauté d'agglomération Étampois Sud Essonne";"undefined"
EPCI-200018083;"Communauté de communes de Desvres-Samer";"undefined"
EPCI-200018166;"Communauté de communes Le Grésivaudan";"undefined"
EPCI-200018406;"Communauté de communes du Romorantinais et du Monestois";"undefined"
EPCI-200018521;"Communauté de communes du Val de Bouzanne";"undefined"
EPCI-200018653;"Communauté d'agglomération Cap Excellence";"undefined"
EPCI-200022986;"Communauté de communes du Grand Pic Saint-Loup";"undefined"
EPCI-200023075;"Communauté de communes du Pays de Maîche";"undefined"
EPCI-200023125;"Communauté de communes Les Portes Briardes entre Villes et Forêts";"undefined"
EPCI-200023240;"Communauté de communes Pays de Nemours";"undefined"
EPCI-200023299;"Communauté de communes Cœur de Tarentaise";"undefined"
EPCI-200023307;"Communauté d'agglomération du Grand Villeneuvois";"undefined"
EPCI-200023372;"Communauté de communes de La Vallée de Chamonix-Mont-Blanc";"undefined"
EPCI-200023414;"Métropole Rouen Normandie";"undefined"
EPCI-200023620;"Communauté de communes de La Gascogne Toulousaine";"undefined"
EPCI-200023737;"Communauté d'agglomération du Grand Cahors";"undefined"
EPCI-200023778;"Communauté d'agglomération du Pays de Saint-Gilles-Croix-de-Vie";"undefined"
EPCI-200023794;"Communauté de communes de Blaye";"undefined"
EPCI-200023919;"Communauté de communes Gâtinais Val de Loing";"undefined"
EPCI-200026573;"Communauté de communes Haut-Jura Saint-Claude";"undefined"
EPCI-200027027;"Communauté de communes Arc Sud Bretagne";"undefined"
EPCI-200027076;"Communauté de communes Arnon Boischaut Cher";"undefined"
EPCI-200027100;"Communauté de communes Méditerranée Porte des Maures";"undefined"
EPCI-200027183;"Communauté urbaine Perpignan Méditerranée Métropole";"undefined"
EPCI-200027217;"Communauté de communes Sarlat-Périgord Noir";"undefined"
EPCI-200027308;"Communauté de communes d'Auberive Vingeanne et Montsaugeonnais";"undefined"
EPCI-200027548;"Communauté de communes des Savanes";"undefined"
EPCI-200029734;"Communauté de communes des 4B Sud Charente";"undefined"
EPCI-200029999;"Communauté de communes Rives de l'Ain - Pays du Cerdon";"undefined"
EPCI-200030195;"Métropole Nice Côte d'Azur";"undefined"
EPCI-200030385;"Communauté d'agglomération de Blois "Agglopolys"";"undefined"
EPCI-200030435;"Communauté de communes d'Aire-sur-l'Adour";"undefined"
EPCI-200030526;"Communauté de communes du Ried de Marckolsheim";"undefined"
EPCI-200030633;"Communauté d'agglomération du Caudrésis et du Catésis";"undefined"
EPCI-200030658;"Communauté de communes du Trièves";"undefined"
EPCI-200030674;"Communauté d'agglomération Val de Garonne Agglomération";"undefined"
EPCI-200032514;"Communauté de communes Berry-Loire-Vauvise";"undefined"
EPCI-200033025;"Communauté d'agglomération de Bar-le-Duc - Sud Meuse";"undefined"
EPCI-200033090;"Communauté de communes Plaines et Monts de France";"undefined"
EPCI-200033116;"Communauté de communes Cluses-Arve et Montagnes";"undefined"
EPCI-200033173;"Communauté de communes de La Haute Vallée de Chevreuse";"undefined"
EPCI-200033181;"Communauté d'agglomération Chartres Métropole";"undefined"
EPCI-200033298;"Communauté de communes des Coëvrons";"undefined"
EPCI-200033579;"Communauté urbaine d'Arras";"undefined"
EPCI-200033827;"Communauté de communes de Fium'Orbu Castellu";"undefined"
EPCI-200033868;"Communauté de communes des Ballons des Hautes-Vosges";"undefined"
EPCI-200034023;"Communauté de communes Tarn-Agout";"undefined"
EPCI-200034031;"Communauté de communes des Monts d'Alban et du Villefranchois";"undefined"
EPCI-200034049;"Communauté de communes Centre Tarn";"undefined"
EPCI-200034056;"Communauté de communes du Lautrécois et du Pays d'Agout";"undefined"
EPCI-200034064;"Communauté de communes du Cordais et du Causse (4 C)";"undefined"
EPCI-200034098;"Communauté de communes des Montagnes du Giffre";"undefined"
EPCI-200034130;"Communauté de communes Gally Mauldre";"undefined"
EPCI-200034197;"Communauté de communes de Montaigne Montravel et Gurson";"undefined"
EPCI-200034205;"Communauté de communes de La Costa Verde";"undefined"
EPCI-200034270;"Communauté de communes du Pays de Barr";"undefined"
EPCI-200034379;"Communauté de communes Pays d'Uzès";"undefined"
EPCI-200034411;"Communauté de communes du Piémont Cévenol";"undefined"
EPCI-200034601;"Communauté de communes Causses Aigoual Cévennes";"undefined"
EPCI-200034635;"Communauté de communes du Kochersberg";"undefined"
EPCI-200034692;"Communauté d'agglomération du Gard Rhodanien";"undefined"
EPCI-200034700;"Communauté d'agglomération Durance-Lubéron-Verdon Agglomération";"undefined"
EPCI-200034718;"Communauté de communes de Vitry, Champagne et Der";"undefined"
EPCI-200034726;"Communauté de communes Bastides de Lomagne";"undefined"
EPCI-200034825;"Communauté d'agglomération du Grand Guéret";"undefined"
EPCI-200034833;"Communauté de communes des Bastides Dordogne-Périgord";"undefined"
EPCI-200034874;"Communauté de communes Côtes de Meuse Woëvre";"undefined"
EPCI-200034882;"Communauté de communes Pays du Mont-Blanc";"undefined"
EPCI-200034957;"Communauté de communes du Frontonnais";"undefined"
EPCI-200035087;"Communauté d'agglomération Terre de Provence";"undefined"
EPCI-200035103;"Communauté de communes de La Vallée de la Haute Sarthe";"undefined"
EPCI-200035111;"Communauté de communes des Sources de l'Orne";"undefined"
EPCI-200035129;"Communauté de communes de Cèze Cévennes";"undefined"
EPCI-200035202;"Communauté de communes Charlieu-Belmont";"undefined"
EPCI-200035137;"Communauté de communes Marche Occitane - Val d'Anglin";"undefined"
EPCI-200035319;"Communauté d'agglomération Estérel Côte d'Azur Agglomération";"undefined"
EPCI-200035327;"Communauté de communes Cazals-Salviac";"undefined"
EPCI-200035442;"Communauté de communes du Sud-Artois";"undefined"
EPCI-200035533;"Communauté de communes du Grand Saint-Émilionnais";"undefined"
EPCI-200035541;"Communauté de communes des Landes d'Armagnac";"undefined"
EPCI-200035632;"Communauté de communes Armagnac Adour";"undefined"
EPCI-200035707;"Communauté de communes Piège Lauragais Malepère";"undefined"
EPCI-200035715;"Communauté d'agglomération Carcassonne Agglo";"undefined"
EPCI-200035723;"Communauté de communes Ventoux Sud";"undefined"
EPCI-200035731;"Communauté d'agglomération Roannais Agglomération";"undefined"
EPCI-200035756;"Communauté de communes Astarac Arros en Gascogne";"undefined"
EPCI-200035764;"Communauté de communes de La Beauce Loirétaine";"undefined"
EPCI-200035772;"Communauté de communes du Pays du Saintois";"undefined"
EPCI-200035814;"Communauté d'agglomération Flers Agglo";"undefined"
EPCI-200035848;"Communauté de communes du Châtillonnais en Berry";"undefined"
EPCI-200035855;"Communauté de communes Castelnaudary Lauragais Audois";"undefined"
EPCI-200035863;"Communauté de communes Région Lézignanaise, Corbières et Minervois";"undefined"
EPCI-200035970;"Communauté de communes Vexin Centre";"undefined"
EPCI-200036069;"Communauté de communes du Pays de Mortagne au Perche";"undefined"
EPCI-200036077;"Communauté de communes du Golfe de Saint-Tropez";"undefined"
EPCI-200036135;"Communauté de communes Cœur de France";"undefined"
EPCI-200036150;"Communauté de communes des Hauts du Val de Saône";"undefined"
EPCI-200036465;"Communauté de communes de Thann-Cernay";"undefined"
EPCI-200036473;"Communauté d'agglomération de Saintes - Grandes Rives - L'Agglo";"undefined"
EPCI-200036499;"Communauté de communes de Marana-Golo";"undefined"
EPCI-200036523;"Communauté de communes des Bastides en Haut Agenais Périgord";"undefined"
EPCI-200036549;"Communauté de communes Val de Gray";"undefined"
EPCI-200037059;"Communauté de communes de La Haute Somme (Combles - Péronne - Roisel)";"undefined"
EPCI-200037133;"Communauté de communes du Provinois";"undefined"
EPCI-200039642;"Communauté de communes Le Tonnerrois en Bourgogne";"undefined"
EPCI-200038958;"Communauté de communes de La Pieve de l'Ornano et du Taravo";"undefined"
EPCI-200039709;"Communauté de communes du Serein";"undefined"
EPCI-200038990;"Communauté de communes de Saint-Méen Montauban";"undefined"
EPCI-200039758;"Communauté de communes Avallon, Vézelay, Morvan";"undefined"
EPCI-200039022;"Communauté d'agglomération Vitré Communauté";"undefined"
EPCI-200039808;"Communauté de communes des Gorges de l'Ardèche";"undefined"
EPCI-200039055;"Communauté de communes Ouche et Montagne";"undefined"
EPCI-200039824;"Communauté de communes Ardèche des Sources et Volcans";"undefined"
EPCI-200039063;"Communauté de communes Forêts, Seine et Suzon";"undefined"
EPCI-200039832;"Communauté de communes Pays des Vans en Cévennes";"undefined"
EPCI-200039204;"Communauté de communes de Lacq-Orthez";"undefined"
EPCI-200039857;"Communauté d'agglomération du Pays de Grasse";"undefined"
EPCI-200039519;"Communauté de communes du Quercy Blanc";"undefined"
EPCI-200039865;"Metz Métropole";"undefined"
EPCI-200039915;"Communauté d'agglomération Cannes Pays de Lérins";"undefined"
EPCI-200039931;"Communauté de communes Alpes d'Azur";"undefined"
EPCI-200039907;"Communauté de communes du Sud Messin";"undefined"
EPCI-200039949;"Communauté de communes Rives de Moselle";"undefined"
EPCI-200040038;"Communauté de communes Saône Doubs Bresse";"undefined"
EPCI-200040095;"Communauté de communes Isle Vern Salembre en Périgord";"undefined"
EPCI-200040111;"Communauté de communes Cœur de Chartreuse";"undefined"
EPCI-200040210;"Communauté de communes Lacs et Gorges du Verdon";"undefined"
EPCI-200040244;"Communauté d'agglomération du Bocage Bressuirais";"undefined"
EPCI-200040137;"Communauté de communes des Lacs de Champagne";"undefined"
EPCI-200040251;"Communauté de communes Bassée-Montois";"undefined"
EPCI-200040178;"Communauté de communes de L'Outre-Forêt";"undefined"
EPCI-200040277;"Communauté d'agglomération Agglo du Pays de Dreux";"undefined"
EPCI-200040426;"Communauté de communes du Val de l'Oise";"undefined"
EPCI-200040293;"Communauté de communes du Clunisois";"undefined"
EPCI-200040202;"Communauté de communes Provence Verdon";"undefined"
EPCI-200040442;"Communauté d'agglomération Luberon Monts de Vaucluse";"undefined"
EPCI-200040350;"Communauté de communes Bugey Sud";"undefined"
EPCI-200040459;"Communauté d'agglomération Montélimar Agglomération";"undefined"
EPCI-200040384;"Communauté de communes Isle Double Landais";"undefined"
EPCI-200040475;"LBN Communauté";"undefined"
EPCI-200040392;"Communauté d'agglomération Le Grand Périgueux";"undefined"
EPCI-200040491;"Communauté de communes Porte de DrômArdèche";"undefined"
EPCI-200040400;"Communauté de communes du Périgord Ribéracois";"undefined"
EPCI-200040509;"Communauté de communes du Crestois et de Pays de Saillans Cœur de Drôme";"undefined"
EPCI-200040418;"Communauté de communes du Pays de Serres en Quercy";"undefined"
EPCI-200040558;"Communauté de communes Écueillé-Valençay";"undefined"
EPCI-200040566;"Communauté d'agglomération de L'Ouest Rhodanien";"undefined"
EPCI-200040574;"Communauté de communes Beaujolais Pierres Dorées";"undefined"
EPCI-200040590;"Communauté d'agglomération Villefranche Beaujolais Saône";"undefined"
EPCI-200040624;"Communauté de communes Pays d'Apt-Luberon";"undefined"
EPCI-200040657;"Communauté de communes de La Matheysine";"undefined"
EPCI-200040681;"Communauté de communes Enclave des Papes-Pays de Grignan";"undefined"
EPCI-200040830;"Communauté de communes du Pays de Fénelon";"undefined"
EPCI-200040889;"Communauté de communes de Portes Sud Périgord";"undefined"
EPCI-200040715;"Grenoble-Alpes-Métropole";"undefined"
EPCI-200040905;"Communauté de communes Carmausin-Ségala";"undefined"
EPCI-200041283;"Communauté de communes de La Plaine du Rhin";"undefined"
EPCI-200041317;"Communauté d'agglomération du Niortais";"undefined"
EPCI-200040764;"Communauté de communes du Sud Corse";"undefined"
EPCI-200040947;"Communauté d'agglomération Cœur de Flandre";"undefined"
EPCI-200041325;"Communauté de communes du Pays Rhénan";"undefined"
EPCI-200040772;"Communauté de communes du Perche et Haut Vendômois";"undefined"
EPCI-200040954;"Communauté de communes des Hauts de Flandre";"undefined"
EPCI-200040798;"Communauté de communes Val Vanoise";"undefined"
EPCI-200041333;"Communauté de communes de Parthenay-Gâtine";"undefined"
EPCI-200041010;"Communauté de communes Cœur de Savoie";"undefined"
EPCI-200040814;"Communauté de communes Briance Sud Haute Vienne";"undefined"
EPCI-200041366;"Communauté de communes Rhône Crussol";"undefined"
EPCI-200041051;"Communauté de communes Vallée de la Dordogne et Forêt Bessède";"undefined"
EPCI-200041416;"Communauté de communes Airvaudais-Val du Thouet";"undefined"
EPCI-200041515;"Communauté de communes du Bassin de Pont-à-Mousson";"undefined"
EPCI-200041150;"Communauté de communes Terrassonnais Haut Périgord Noir";"undefined"
EPCI-200041523;"Communauté de communes de La Haute Saintonge";"undefined"
EPCI-200041440;"Communauté de communes de Domme-Villefranche du Périgord";"undefined"
EPCI-200041168;"Communauté de communes de La Vallée de l'Homme";"undefined"
EPCI-200041556;"Communauté de communes Portes de la Creuse en Marche";"undefined"
EPCI-200041465;"Communauté de communes Val Eyrieux";"undefined"
EPCI-200041762;"Communauté d'agglomération Rochefort Océan";"undefined"
EPCI-200041572;"Communauté de communes Dronne et Belle";"undefined"
EPCI-200041499;"Communauté de communes Aunis Atlantique";"undefined"
EPCI-200041788;"Communauté d'agglomération du Pays Nord Martinique";"undefined"
EPCI-200042174;"Communauté d'agglomération Lorient Agglomération";"undefined"
EPCI-200041614;"Communauté de communes Aunis Sud";"undefined"
EPCI-200042182;"Communauté de communes du Mont des Avaloirs";"undefined"
EPCI-200041507;"Communauté d'agglomération La Riviera du Levant";"undefined"
EPCI-200041622;"Communauté de communes Ardennes Thiérache";"undefined"
EPCI-200042646;"Communauté de communes Grand Orb communauté de communes en Languedoc";"undefined"
EPCI-200042653;"Communauté de communes Sud-Hérault";"undefined"
EPCI-200041853;"Communauté de communes du Pays de Montbozon et du Chanois";"undefined"
EPCI-200042190;"Communauté d'agglomération de La Porte du Hainaut";"undefined"
EPCI-200043081;"Communauté de communes Chinon, Vienne et Loire";"undefined"
EPCI-200041630;"Ardenne Métropole";"undefined"
EPCI-200042372;"Communauté de communes des Coteaux Arrats Gimone";"undefined"
EPCI-200042703;"Communauté de communes de L'Argonne Champenoise";"undefined"
EPCI-200041861;"Communauté de communes du Triangle Vert";"undefined"
EPCI-200043438;"Communauté de communes de La Moivre à la Coole";"undefined"
EPCI-200042414;"Communauté de communes Bresse Revermont 71";"undefined"
EPCI-200043123;"Communauté de communes Auray Quiberon Terre Atlantique";"undefined"
EPCI-200041689;"Communauté de communes Vals de Saintonge Communauté";"undefined"
EPCI-200043495;"Communauté d'agglomération du Pays de Laon";"undefined"
EPCI-200042729;"Communauté de communes de La Baie du Cotentin";"undefined"
EPCI-200042463;"Communauté de communes de La Montagne Noire";"undefined"
EPCI-200041879;"Communauté de communes Terres de Saône";"undefined"
EPCI-200043156;"Communauté de communes du Pays Rethélois";"undefined"
EPCI-200044014;"Communauté de communes Creuse Grand Sud";"undefined"
EPCI-200044030;"Communauté de communes des 7 Vallées";"undefined"
EPCI-200041721;"Communauté de communes de La Haute Comté";"undefined"
EPCI-200043172;"Communauté d'agglomération du Bassin de Brive";"undefined"
EPCI-200042497;"Communauté de communes Dombes Saône Vallée";"undefined"
EPCI-200049187;"Communauté d'agglomération du Grand Verdun";"undefined"
EPCI-200044048;"Communauté de communes Osartis Marquion";"undefined"
EPCI-200042901;"Communauté de communes Drôme Sud Provence";"undefined"
EPCI-200043602;"Communauté de communes des Albères, de la Côte Vermeille et de l'Illibéris";"undefined"
EPCI-200041887;"Communauté de communes du Val Marnaysien";"undefined"
EPCI-200043263;"Communauté de communes Cœur de l'Avesnois";"undefined"
EPCI-200049211;"Communauté de communes Conflent-Canigó";"undefined"
EPCI-200042604;"Communauté de communes de Granville, Terre et Mer";"undefined"
EPCI-200056380;"Communauté d'agglomération Plaine Vallée";"undefined"
EPCI-200044253;"Communauté de communes du Bassin de Joinville en Champagne";"undefined"
EPCI-200043321;"Communauté de communes du Pays de Mormal";"undefined"
EPCI-200049484;"Communauté de communes Berry Grand Sud";"undefined"
EPCI-200057859;"Communauté d'agglomération Cœur d'Essonne Agglomération";"undefined"
EPCI-200042935;"Communauté d'agglomération Haut - Bugey Agglomération";"undefined"
EPCI-200043628;"Communauté de communes des Vallées du Clain";"undefined"
EPCI-200044394;"Communauté de communes du Réolais en Sud Gironde";"undefined"
EPCI-200042620;"Communauté de communes de La Région de Suippes";"undefined"
EPCI-200041960;"Communauté de communes Pévèle-Carembault";"undefined"
EPCI-200043354;"Communauté de communes de Villedieu Intercom";"undefined"
EPCI-200054781;"Métropole du Grand Paris";"undefined"
EPCI-200057958;"Communauté d'agglomération Paris - Vallée de la Marne";"undefined"
EPCI-200042943;"Communauté de communes du Cap Corse";"undefined"
EPCI-200043396;"Communauté d'agglomération Maubeuge Val de Sambre";"undefined"
EPCI-200054807;"Métropole d'Aix-Marseille-Provence";"undefined"
EPCI-200043693;"Communauté de communes Terre Lorraine du Longuyonnais";"undefined"
EPCI-200058360;"Communauté de communes entre Beauce et Perche";"undefined"
EPCI-200042992;"Communauté de communes Perthois-Bocage et Der";"undefined"
EPCI-200044469;"Communauté de communes du Pays de Mirepoix";"undefined"
EPCI-200041994;"Communauté de communes Haut Val de Sèvre";"undefined"
EPCI-200058477;"Communauté d'agglomération Val d'Yerres Val de Seine";"undefined"
EPCI-200043404;"Communauté de communes du Sud Avesnois";"undefined"
EPCI-200055481;"Communauté de communes Beauce Val de Loire";"undefined"
EPCI-200043016;"Communauté de communes Val de Charente";"undefined"
EPCI-200044618;"Communauté d'agglomération Douaisis Agglo";"undefined"
EPCI-200058485;"Communauté d'agglomération Val Parisis";"undefined"
EPCI-200043776;"Communauté de communes Pyrénées Audoises";"undefined"
EPCI-200055655;"Communauté d'agglomération Roissy Pays de France";"undefined"
EPCI-200042000;"Communauté de communes Bruyères-Vallons des Vosges";"undefined"
EPCI-200043065;"Communauté de communes du Val d'Amboise";"undefined"
EPCI-200044691;"Communauté d'agglomération du Nord Grande Terre";"undefined"
EPCI-200055887;"Communauté de communes Mayenne Communauté";"undefined"
EPCI-200058519;"Communauté d'agglomération Saint Germain Boucles de Seine";"undefined"
EPCI-200046977;"Métropole de Lyon";"undefined"
EPCI-200043974;"Communauté de communes du Sud Gironde";"undefined"
EPCI-200056232;"Communauté d'agglomération Communauté Paris-Saclay";"undefined"
EPCI-200058782;"Communauté d'agglomération de Saint-Quentin-en-Yvelines";"undefined"
EPCI-200048551;"Communauté de communes du Pays de Craon";"undefined"
EPCI-200059228;"Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart";"undefined"
EPCI-200059392;"Communauté de communes Bièvre Isère";"undefined"
EPCI-200043982;"Communauté de communes du Bazadais";"undefined"
EPCI-200059400;"Communauté de communes Porte Océane du Limousin";"undefined"
EPCI-200059889;"Communauté urbaine Grand Paris Seine et Oise";"undefined"
EPCI-200043990;"Communauté de communes Vallons de Haute-Bretagne Communauté";"undefined"
EPCI-200060010;"Communauté d'agglomération Mauges Communauté";"undefined"
EPCI-200065563;"Communauté de communes Normandie-Cabourg-Pays d'Auge";"undefined"
EPCI-200065589;"Communauté de communes Val ès Dunes";"undefined"
EPCI-200065597;"Communauté urbaine Caen la Mer";"undefined"
EPCI-200065647;"Communauté d'agglomération Pays de Montbéliard Agglomération";"undefined"
EPCI-200065787;"Communauté de communes de Pont-Audemer / Val de Risle";"undefined"
EPCI-200065886;"Communauté d'agglomération Loire Forez Agglomération";"undefined"
EPCI-200065894;"Communauté de communes de Forez-Est";"undefined"
EPCI-200065928;"Communauté d'agglomération Lannion-Trégor Communauté";"undefined"
EPCI-200066009;"Communauté d'agglomération Mulhouse Alsace Agglomération";"undefined"
EPCI-200066017;"Communauté de communes Lieuvin Pays d'Auge";"undefined"
EPCI-200066025;"Communauté de communes Alsace Rhin Brisach";"undefined"
EPCI-200066033;"Communauté de communes Sud Alsace Largue";"undefined"
EPCI-200066041;"Communauté de communes Sundgau";"undefined"
EPCI-200066058;"Communauté d'agglomération Saint-Louis Agglomération";"undefined"
EPCI-200066108;"Communauté de communes des Portes de Meuse";"undefined"
EPCI-200066116;"Communauté de communes Argonne-Meuse";"undefined"
EPCI-200066124;"Communauté d'agglomération Gaillac-Graulhet";"undefined"
EPCI-200066132;"Communauté de communes du Pays de Stenay et du Val Dunois";"undefined"
EPCI-200066140;"Communauté de communes de L'Aire à l'Argonne";"undefined"
EPCI-200066157;"Communauté de communes de Commercy - Void - Vaucouleurs";"undefined"
EPCI-200066165;"Communauté de communes Val de Meuse - Voie Sacrée";"undefined"
EPCI-200066173;"Communauté de communes de Damvillers Spincourt";"undefined"
EPCI-200066223;"Communauté de communes Arize Lèze";"undefined"
EPCI-200066231;"Communauté de communes des Portes d'Ariège Pyrénées";"undefined"
EPCI-200066280;"Communauté de communes du Pithiverais";"undefined"
EPCI-200066322;"Communauté de communes Terres des Confluences";"undefined"
EPCI-200066330;"Communauté de communes Terres du Haut Berry";"undefined"
EPCI-200066348;"Communauté de communes du Minervois au Caroux";"undefined"
EPCI-200066355;"Communauté d'agglomération Sète Agglopôle Méditerranée";"undefined"
EPCI-200066363;"Communauté de communes de La Haute Ariège";"undefined"
EPCI-200066371;"Communauté de communes Causses et Vallée de la Dordogne";"undefined"
EPCI-200066389;"Communauté d'agglomération Saint-Lô Agglo";"undefined"
EPCI-200066405;"Communauté de communes Roumois Seine";"undefined"
EPCI-200066413;"Communauté de communes Intercom Bernay Terres de Normandie";"undefined"
EPCI-200066462;"Communauté de communes Interco Normandie Sud Eure";"undefined"
EPCI-200066512;"Communauté de communes Élan Limousin Avenir Nature";"undefined"
EPCI-200066520;"Communauté de communes Ouest Limousin";"undefined"
EPCI-200066553;"Communauté de communes du Haut-Languedoc";"undefined"
EPCI-200066561;"Communauté de communes Sidobre Vals et Plateaux";"undefined"
EPCI-200066587;"Communauté de communes des Monts du Lyonnais";"undefined"
EPCI-200066603;"Communauté de communes du Pays de Lubersac-Pompadour";"undefined"
EPCI-200066637;"Communauté de communes Hautes Terres Communauté";"undefined"
EPCI-200066645;"Communauté de communes Vézère-Monédières-Millesources";"undefined"
EPCI-200066652;"Communauté de communes Grand Sud Tarn et Garonne";"undefined"
EPCI-200066660;"Saint-Flour Communauté";"undefined"
EPCI-200066678;"Communauté de communes de La Châtaigneraie Cantalienne";"undefined"
EPCI-200066710;"Communauté de communes Cingal-Suisse Normande";"undefined"
EPCI-200066728;"Communauté de communes Vallées de l'Orne et de l'Odon";"undefined"
EPCI-200066744;"Communauté de communes Haute-Corrèze Communauté";"undefined"
EPCI-200066751;"Communauté de communes Xaintrie Val'Dordogne";"undefined"
EPCI-200066769;"Communauté de communes Midi Corrézien";"undefined"
EPCI-200066777;"Ploërmel Communauté";"undefined"
EPCI-200066785;"Communauté de communes de L'Oust à Brocéliande";"undefined"
EPCI-200066793;"Communauté d'agglomération du Grand Annecy";"undefined"
EPCI-200066801;"Communauté de communes Isigny-Omaha Intercom";"undefined"
EPCI-200066819;"Communauté de communes du Volvestre";"undefined"
EPCI-200066827;"Communauté de communes du Pays de Honfleur-Beuzeville";"undefined"
EPCI-200066835;"Communauté de communes de Sézanne-Sud Ouest Marnais";"undefined"
EPCI-200066850;"Communauté de communes des Paysages de la Champagne";"undefined"
EPCI-200066868;"Communauté de communes Presqu'île de Crozon-Aulne maritime";"undefined"
EPCI-200066876;"Communauté d'agglomération de Châlons-en-Champagne";"undefined"
EPCI-200066884;"Communauté de communes Quercy Vert-Aveyron";"undefined"
EPCI-200066892;"Communauté de communes de Vendeuvre-Soulaines";"undefined"
EPCI-200066918;"Communauté d'agglomération Alès Agglomération";"undefined"
EPCI-200066926;"Communauté d'agglomération Grand Auch Cœur de Gascogne";"undefined"
EPCI-200066975;"Communauté de communes Senlis Sud Oise";"undefined"
EPCI-200067023;"Communauté de communes Coutances Mer et Bocage";"undefined"
EPCI-200067031;"Communauté de communes Côte Ouest Centre Manche";"undefined"
EPCI-200067049;"Communauté de communes Spelunca-Liamone";"undefined"
EPCI-200067064;"Communauté de communes Decazeville Communauté";"undefined"
EPCI-200067072;"Communauté de communes Haut-Léon Communauté";"undefined"
EPCI-200067080;"Communauté de communes Chablis Villages et Terroirs";"undefined"
EPCI-200067106;"Communauté d'agglomération du Pays Basque";"undefined"
EPCI-200067114;"Communauté d'agglomération de L'Auxerrois";"undefined"
EPCI-200067122;"Communauté de communes du Pays de Lafrançaise";"undefined"
EPCI-200067130;"Communauté de communes de Puisaye-Forterre";"undefined"
EPCI-200067155;"Communauté de communes Saint Affricain, Roquefort, Sept Vallons";"undefined"
EPCI-200067163;"Communauté de communes Monts, Rance et Rougier";"undefined"
EPCI-200067171;"Communauté de communes Aubrac, Carladez et Viadène";"undefined"
EPCI-200067189;"Creuse Sud Ouest";"undefined"
EPCI-200067197;"Communauté de communes Monts d'Arrée Communauté";"undefined"
EPCI-200067205;"Communauté d'agglomération du Cotentin";"undefined"
EPCI-200067213;"Communauté urbaine du Grand Reims";"undefined"
EPCI-200067239;"Communauté de communes des Luys en Béarn";"undefined"
EPCI-200067247;"Communauté de communes Pleyben-Châteaulin-Porzay";"undefined"
EPCI-200067254;"Communauté d'agglomération Pau Béarn Pyrénées";"undefined"
EPCI-200067262;"Communauté de communes du Haut Béarn";"undefined"
EPCI-200067288;"Communauté de communes du Béarn des Gaves";"undefined"
EPCI-200067296;"Communauté de communes du Nord Est Béarn";"undefined"
EPCI-200067304;"Communauté de communes Serein et Armance";"undefined"
EPCI-200067320;"Communauté de communes Serre-Ponçon Val d'Avance";"undefined"
EPCI-200067346;"Communauté d'agglomération Pornic Agglo Pays de Retz";"undefined"
EPCI-200067361;"Communauté de communes Grand-Figeac";"undefined"
EPCI-200067379;"Communauté de communes Côtes de Champagne et Val de Saulx";"undefined"
EPCI-200067429;"Communauté de communes Haut Nivernais-Val d'Yonne";"undefined"
EPCI-200067437;"Communauté d'agglomération Provence-Alpes-Agglomération";"undefined"
EPCI-200067445;"Communauté de communes Buëch-Dévoluy";"undefined"
